HEADER DATE 31-Jul-2017 20:00:36
HEADER RANDSEED 1742153913
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
alpha2 0.010000 0.055163 0.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 5.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 10.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 15.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 20.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 25.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 30.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 35.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 40.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 45.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 50.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 55.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 60.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 65.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 70.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 75.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 80.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 85.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 90.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 95.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 100.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 105.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 110.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 115.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 120.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 125.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 130.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 135.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 140.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 145.000000 0.000000 0.001104 0.005075 0.004413
alpha2 0.010000 0.055163 150.000000 0.000000 0.001104 0.005075 0.004413
