HEADER DATE 31-Jul-2017 19:20:27
HEADER RANDSEED 1741913058
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
alpha1 0.000033 0.000188 0.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 5.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 10.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 15.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 20.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 25.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 30.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 35.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 40.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 45.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 50.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 55.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 60.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 65.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 70.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 75.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 80.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 85.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 90.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 95.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 100.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 105.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 110.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 115.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 120.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 125.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 130.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 135.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 140.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 145.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 150.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 155.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 160.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 165.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 170.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 175.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 180.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 185.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 190.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 195.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 200.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 205.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 210.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 215.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 220.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 225.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 230.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 235.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 240.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 245.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 250.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 255.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 260.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 265.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 270.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 275.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 280.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 285.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 290.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 295.000000 0.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 300.000000 2.000000 0.006261 0.005217 0.004537
alpha1 0.000033 0.000188 305.000000 2.000000 0.198383 0.010042 0.004553
alpha1 0.000033 0.000188 310.000000 2.000000 0.363743 0.023238 0.004661
alpha1 0.000033 0.000188 315.000000 2.000000 0.506071 0.043111 0.004932
alpha1 0.000033 0.000188 320.000000 2.000000 0.628574 0.068237 0.005426
alpha1 0.000033 0.000188 325.000000 2.000000 0.734013 0.097415 0.006185
alpha1 0.000033 0.000188 330.000000 2.000000 0.824765 0.129642 0.007241
alpha1 0.000033 0.000188 335.000000 2.000000 0.902877 0.164079 0.008617
alpha1 0.000033 0.000188 340.000000 2.000000 0.970107 0.200029 0.010328
alpha1 0.000033 0.000188 345.000000 2.000000 1.027973 0.236912 0.012382
alpha1 0.000033 0.000188 350.000000 2.000000 1.077779 0.274253 0.014782
alpha1 0.000033 0.000188 355.000000 2.000000 1.120647 0.311663 0.017526
alpha1 0.000033 0.000188 360.000000 2.000000 1.157543 0.348824 0.020610
alpha1 0.000033 0.000188 365.000000 2.000000 1.189301 0.385483 0.024026
alpha1 0.000033 0.000188 370.000000 2.000000 1.216635 0.421437 0.027763
alpha1 0.000033 0.000188 375.000000 2.000000 1.240161 0.456528 0.031812
alpha1 0.000033 0.000188 380.000000 2.000000 1.260411 0.490635 0.036158
alpha1 0.000033 0.000188 385.000000 2.000000 1.277840 0.523668 0.040788
alpha1 0.000033 0.000188 390.000000 2.000000 1.292841 0.555561 0.045688
alpha1 0.000033 0.000188 395.000000 2.000000 1.305753 0.586273 0.050844
alpha1 0.000033 0.000188 400.000000 2.000000 1.316865 0.615778 0.056239
alpha1 0.000033 0.000188 405.000000 2.000000 1.326430 0.644066 0.061861
alpha1 0.000033 0.000188 410.000000 2.000000 1.334663 0.671136 0.067693
alpha1 0.000033 0.000188 415.000000 2.000000 1.341749 0.697001 0.073722
alpha1 0.000033 0.000188 420.000000 2.000000 1.347848 0.721678 0.079933
alpha1 0.000033 0.000188 425.000000 2.000000 1.353097 0.745193 0.086312
alpha1 0.000033 0.000188 430.000000 2.000000 1.357616 0.767576 0.092847
alpha1 0.000033 0.000188 435.000000 2.000000 1.361505 0.788858 0.099524
alpha1 0.000033 0.000188 440.000000 2.000000 1.364852 0.809075 0.106331
alpha1 0.000033 0.000188 445.000000 2.000000 1.367733 0.828267 0.113256
alpha1 0.000033 0.000188 450.000000 2.000000 1.370213 0.846470 0.120288
alpha1 0.000033 0.000188 455.000000 2.000000 1.372347 0.863725 0.127415
alpha1 0.000033 0.000188 460.000000 2.000000 1.374184 0.880071 0.134628
alpha1 0.000033 0.000188 465.000000 2.000000 1.375765 0.895548 0.141917
alpha1 0.000033 0.000188 470.000000 2.000000 1.377126 0.910195 0.149272
alpha1 0.000033 0.000188 475.000000 2.000000 1.378298 0.924050 0.156685
alpha1 0.000033 0.000188 480.000000 2.000000 1.379306 0.937151 0.164147
alpha1 0.000033 0.000188 485.000000 2.000000 1.380174 0.949534 0.171650
alpha1 0.000033 0.000188 490.000000 2.000000 1.380921 0.961236 0.179187
alpha1 0.000033 0.000188 495.000000 2.000000 1.381564 0.972289 0.186751
alpha1 0.000033 0.000188 500.000000 2.000000 1.382117 0.982728 0.194335
alpha1 0.000033 0.000188 505.000000 2.000000 1.382593 0.992584 0.201934
alpha1 0.000033 0.000188 510.000000 2.000000 1.383003 1.001887 0.209541
alpha1 0.000033 0.000188 515.000000 2.000000 1.383356 1.010667 0.217150
alpha1 0.000033 0.000188 520.000000 2.000000 1.383660 1.018952 0.224758
