HEADER DATE 31-Jul-2017 20:25:43
HEADER RANDSEED 1742304643
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
Kf 0.002000 0.010217 0.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 5.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 10.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 15.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 20.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 25.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 30.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 35.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 40.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 45.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 50.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 55.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 60.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 65.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 70.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 75.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 80.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 85.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 90.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 95.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 100.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 105.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 110.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 115.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 120.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 125.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 130.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 135.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 140.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 145.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 150.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 155.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 160.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 165.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 170.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 175.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 180.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 185.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 190.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 195.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 200.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 205.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 210.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 215.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 220.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 225.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 230.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 235.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 240.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 245.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 250.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 255.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 260.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 265.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 270.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 275.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 280.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 285.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 290.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 295.000000 0.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 300.000000 2.000000 0.001104 0.000546 0.002426
Kf 0.002000 0.010217 305.000000 2.000000 0.193226 0.005306 0.002508
Kf 0.002000 0.010217 310.000000 2.000000 0.358586 0.018081 0.003045
Kf 0.002000 0.010217 315.000000 2.000000 0.500914 0.036922 0.004385
Kf 0.002000 0.010217 320.000000 2.000000 0.623416 0.060228 0.006788
Kf 0.002000 0.010217 325.000000 2.000000 0.728855 0.086697 0.010432
Kf 0.002000 0.010217 330.000000 2.000000 0.819607 0.115271 0.015436
Kf 0.002000 0.010217 335.000000 2.000000 0.897718 0.145101 0.021870
Kf 0.002000 0.010217 340.000000 2.000000 0.964949 0.175507 0.029762
Kf 0.002000 0.010217 345.000000 2.000000 1.022814 0.205956 0.039112
Kf 0.002000 0.010217 350.000000 2.000000 1.072620 0.236030 0.049893
Kf 0.002000 0.010217 355.000000 2.000000 1.115488 0.265409 0.062062
Kf 0.002000 0.010217 360.000000 2.000000 1.152385 0.293853 0.075561
Kf 0.002000 0.010217 365.000000 2.000000 1.184143 0.321191 0.090323
Kf 0.002000 0.010217 370.000000 2.000000 1.211477 0.347300 0.106274
Kf 0.002000 0.010217 375.000000 2.000000 1.235004 0.372105 0.123336
Kf 0.002000 0.010217 380.000000 2.000000 1.255253 0.395563 0.141429
Kf 0.002000 0.010217 385.000000 2.000000 1.272682 0.417659 0.160471
Kf 0.002000 0.010217 390.000000 2.000000 1.287684 0.438399 0.180384
Kf 0.002000 0.010217 395.000000 2.000000 1.300595 0.457806 0.201088
Kf 0.002000 0.010217 400.000000 2.000000 1.311708 0.475917 0.222508
Kf 0.002000 0.010217 405.000000 2.000000 1.321274 0.492777 0.244571
Kf 0.002000 0.010217 410.000000 2.000000 1.329507 0.508438 0.267207
Kf 0.002000 0.010217 415.000000 2.000000 1.336593 0.522956 0.290351
Kf 0.002000 0.010217 420.000000 2.000000 1.342692 0.536391 0.313940
Kf 0.002000 0.010217 425.000000 2.000000 1.347941 0.548803 0.337915
Kf 0.002000 0.010217 430.000000 2.000000 1.352460 0.560254 0.362221
Kf 0.002000 0.010217 435.000000 2.000000 1.356349 0.570803 0.386809
Kf 0.002000 0.010217 440.000000 2.000000 1.359696 0.580509 0.411629
Kf 0.002000 0.010217 445.000000 2.000000 1.362577 0.589429 0.436638
Kf 0.002000 0.010217 450.000000 2.000000 1.365057 0.597619 0.461795
Kf 0.002000 0.010217 455.000000 2.000000 1.367191 0.605131 0.487063
Kf 0.002000 0.010217 460.000000 2.000000 1.369028 0.612015 0.512408
Kf 0.002000 0.010217 465.000000 2.000000 1.370609 0.618318 0.537798
Kf 0.002000 0.010217 470.000000 2.000000 1.371970 0.624085 0.563203
Kf 0.002000 0.010217 475.000000 2.000000 1.373141 0.629357 0.588598
Kf 0.002000 0.010217 480.000000 2.000000 1.374149 0.634174 0.613959
Kf 0.002000 0.010217 485.000000 2.000000 1.375017 0.638573 0.639264
Kf 0.002000 0.010217 490.000000 2.000000 1.375764 0.642587 0.664493
Kf 0.002000 0.010217 495.000000 2.000000 1.376407 0.646248 0.689628
Kf 0.002000 0.010217 500.000000 2.000000 1.376960 0.649585 0.714654
Kf 0.002000 0.010217 505.000000 2.000000 1.377436 0.652626 0.739555
Kf 0.002000 0.010217 510.000000 2.000000 1.377846 0.655395 0.764319
Kf 0.002000 0.010217 515.000000 2.000000 1.378199 0.657916 0.788934
Kf 0.002000 0.010217 520.000000 2.000000 1.378503 0.660211 0.813390
Kf 0.002000 0.010217 525.000000 2.000000 1.378764 0.662298 0.837677
Kf 0.002000 0.010217 530.000000 2.000000 1.378989 0.664196 0.861788
Kf 0.002000 0.010217 535.000000 2.000000 1.379183 0.665921 0.885715
Kf 0.002000 0.010217 540.000000 2.000000 1.379349 0.667490 0.909452
Kf 0.002000 0.010217 545.000000 2.000000 1.379493 0.668914 0.932993
Kf 0.002000 0.010217 550.000000 2.000000 1.379616 0.670208 0.956335
Kf 0.002000 0.010217 555.000000 2.000000 1.379722 0.671383 0.979472
Kf 0.002000 0.010217 560.000000 2.000000 1.379814 0.672450 1.002401
Kf 0.002000 0.010217 565.000000 2.000000 1.379893 0.673418 1.025120
Kf 0.002000 0.010217 570.000000 2.000000 1.379960 0.674297 1.047626
Kf 0.002000 0.010217 575.000000 2.000000 1.380019 0.675094 1.069917
Kf 0.002000 0.010217 580.000000 2.000000 1.380069 0.675817 1.091992
Kf 0.002000 0.010217 585.000000 2.000000 1.380112 0.676473 1.113849
Kf 0.002000 0.010217 590.000000 2.000000 1.380149 0.677068 1.135489
Kf 0.002000 0.010217 595.000000 2.000000 1.380181 0.677607 1.156909
Kf 0.002000 0.010217 600.000000 2.000000 1.380209 0.678096 1.178111
Kf 0.002000 0.010217 605.000000 2.000000 1.380233 0.678538 1.199094
Kf 0.002000 0.010217 610.000000 2.000000 1.380253 0.678940 1.219858
Kf 0.002000 0.010217 615.000000 2.000000 1.380271 0.679304 1.240405
Kf 0.002000 0.010217 620.000000 2.000000 1.380286 0.679633 1.260734
Kf 0.002000 0.010217 625.000000 2.000000 1.380299 0.679932 1.280847
Kf 0.002000 0.010217 630.000000 2.000000 1.380310 0.680202 1.300744
Kf 0.002000 0.010217 635.000000 2.000000 1.380320 0.680447 1.320426
Kf 0.002000 0.010217 640.000000 2.000000 1.380328 0.680669 1.339896
Kf 0.002000 0.010217 645.000000 2.000000 1.380335 0.680869 1.359153
Kf 0.002000 0.010217 650.000000 2.000000 1.380341 0.681051 1.378200
