HEADER DATE 11-May-2018 09:50:50
HEADER RANDSEED 0
PARAM_FIT alpha1   0.495000
PARAM_FIT Vm1      0.038800
PARAM_FIT h1       1.727167
PARAM_FIT Km1      5.642234
PARAM_FIT d1       0.067754
PARAM_FIT alpha2   1.119874
PARAM_FIT d2       0.006009
PARAM_FIT Kf       0.001421
PARAM_FIT sc_molec 0.000514
PE_TIME 700.3
