HEADER DATE 10-May-2018 17:21:43
HEADER RANDSEED 0
PARAM_FIT alpha1   0.495000
PARAM_FIT Vm1      0.426979
PARAM_FIT h1       1.688552
PARAM_FIT Km1      5.852565
PARAM_FIT d1       0.010000
PARAM_FIT alpha2   2.116448
PARAM_FIT d2       0.005000
PARAM_FIT Kf       0.002732
PARAM_FIT sc_molec 0.102311
PE_TIME 659.4
