HEADER DATE 11-May-2018 09:14:42
HEADER RANDSEED 0
PARAM_FIT alpha1   0.036493
PARAM_FIT Vm1      0.167166
PARAM_FIT h1       1.758513
PARAM_FIT Km1      5.587486
PARAM_FIT d1       0.001000
PARAM_FIT alpha2   2.835357
PARAM_FIT d2       0.043941
PARAM_FIT Kf       0.003000
PARAM_FIT sc_molec 0.007022
PE_TIME 709.6
