HEADER DATE 11-May-2018 09:30:30
HEADER RANDSEED 0
PARAM_FIT alpha1   0.495000
PARAM_FIT Vm1      0.038800
PARAM_FIT h1       1.722869
PARAM_FIT Km1      5.653008
PARAM_FIT d1       0.040774
PARAM_FIT alpha2   1.108528
PARAM_FIT d2       0.006781
PARAM_FIT Kf       0.001155
PARAM_FIT sc_molec 0.000600
PE_TIME 676.8
