HEADER DATE 31-Jul-2017 15:35:05
HEADER RANDSEED 1740560837
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
Kf 0.002000 0.004746 0.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 5.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 10.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 15.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 20.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 25.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 30.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 35.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 40.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 45.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 50.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 55.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 60.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 65.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 70.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 75.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 80.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 85.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 90.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 95.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 100.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 105.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 110.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 115.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 120.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 125.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 130.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 135.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 140.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 145.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 150.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 155.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 160.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 165.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 170.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 175.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 180.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 185.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 190.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 195.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 200.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 205.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 210.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 215.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 220.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 225.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 230.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 235.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 240.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 245.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 250.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 255.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 260.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 265.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 270.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 275.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 280.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 285.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 290.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 295.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 300.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 305.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 310.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 315.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 320.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 325.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 330.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 335.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 340.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 345.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 350.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 355.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 360.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 365.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 370.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 375.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 380.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 385.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 390.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 395.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 400.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 405.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 410.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 415.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 420.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 425.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 430.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 435.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 440.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 445.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 450.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 455.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 460.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 465.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 470.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 475.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 480.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 485.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 490.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 495.000000 0.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 500.000000 2.000000 0.001104 0.000749 0.001545
Kf 0.002000 0.004746 505.000000 2.000000 0.193226 0.005551 0.001584
Kf 0.002000 0.004746 510.000000 2.000000 0.358586 0.018605 0.001836
Kf 0.002000 0.004746 515.000000 2.000000 0.500914 0.038125 0.002474
Kf 0.002000 0.004746 520.000000 2.000000 0.623417 0.062622 0.003626
Kf 0.002000 0.004746 525.000000 2.000000 0.728856 0.090856 0.005390
Kf 0.002000 0.004746 530.000000 2.000000 0.819608 0.121798 0.007834
Kf 0.002000 0.004746 535.000000 2.000000 0.897719 0.154599 0.011003
Kf 0.002000 0.004746 540.000000 2.000000 0.964950 0.188562 0.014925
Kf 0.002000 0.004746 545.000000 2.000000 1.022816 0.223117 0.019611
Kf 0.002000 0.004746 550.000000 2.000000 1.072622 0.257804 0.025062
Kf 0.002000 0.004746 555.000000 2.000000 1.115490 0.292253 0.031267
Kf 0.002000 0.004746 560.000000 2.000000 1.152387 0.326170 0.038207
Kf 0.002000 0.004746 565.000000 2.000000 1.184144 0.359327 0.045860
Kf 0.002000 0.004746 570.000000 2.000000 1.211477 0.391547 0.054198
Kf 0.002000 0.004746 575.000000 2.000000 1.235004 0.422699 0.063187
Kf 0.002000 0.004746 580.000000 2.000000 1.255253 0.452689 0.072796
Kf 0.002000 0.004746 585.000000 2.000000 1.272682 0.481452 0.082988
Kf 0.002000 0.004746 590.000000 2.000000 1.287683 0.508951 0.093727
Kf 0.002000 0.004746 595.000000 2.000000 1.300595 0.535165 0.104977
Kf 0.002000 0.004746 600.000000 2.000000 1.311708 0.560094 0.116702
Kf 0.002000 0.004746 605.000000 2.000000 1.321273 0.583748 0.128865
Kf 0.002000 0.004746 610.000000 2.000000 1.329506 0.606148 0.141433
Kf 0.002000 0.004746 615.000000 2.000000 1.336592 0.627324 0.154372
Kf 0.002000 0.004746 620.000000 2.000000 1.342692 0.647312 0.167648
Kf 0.002000 0.004746 625.000000 2.000000 1.347941 0.666152 0.181230
Kf 0.002000 0.004746 630.000000 2.000000 1.352459 0.683888 0.195088
Kf 0.002000 0.004746 635.000000 2.000000 1.356348 0.700565 0.209194
Kf 0.002000 0.004746 640.000000 2.000000 1.359696 0.716230 0.223520
Kf 0.002000 0.004746 645.000000 2.000000 1.362577 0.730932 0.238040
Kf 0.002000 0.004746 650.000000 2.000000 1.365056 0.744717 0.252730
Kf 0.002000 0.004746 655.000000 2.000000 1.367191 0.757634 0.267567
Kf 0.002000 0.004746 660.000000 2.000000 1.369028 0.769728 0.282530
Kf 0.002000 0.004746 665.000000 2.000000 1.370609 0.781044 0.297597
Kf 0.002000 0.004746 670.000000 2.000000 1.371970 0.791627 0.312751
Kf 0.002000 0.004746 675.000000 2.000000 1.373141 0.801518 0.327972
Kf 0.002000 0.004746 680.000000 2.000000 1.374149 0.810759 0.343245
Kf 0.002000 0.004746 685.000000 2.000000 1.375017 0.819388 0.358555
Kf 0.002000 0.004746 690.000000 2.000000 1.375764 0.827442 0.373886
Kf 0.002000 0.004746 695.000000 2.000000 1.376407 0.834957 0.389225
Kf 0.002000 0.004746 700.000000 2.000000 1.376960 0.841967 0.404560
Kf 0.002000 0.004746 705.000000 2.000000 1.377436 0.848504 0.419880
Kf 0.002000 0.004746 710.000000 2.000000 1.377846 0.854597 0.435173
Kf 0.002000 0.004746 715.000000 2.000000 1.378199 0.860275 0.450431
Kf 0.002000 0.004746 720.000000 2.000000 1.378503 0.865565 0.465643
Kf 0.002000 0.004746 725.000000 2.000000 1.378764 0.870493 0.480802
Kf 0.002000 0.004746 730.000000 2.000000 1.378989 0.875083 0.495899
Kf 0.002000 0.004746 735.000000 2.000000 1.379183 0.879356 0.510929
Kf 0.002000 0.004746 740.000000 2.000000 1.379349 0.883334 0.525884
Kf 0.002000 0.004746 745.000000 2.000000 1.379493 0.887037 0.540759
Kf 0.002000 0.004746 750.000000 2.000000 1.379616 0.890483 0.555548
Kf 0.002000 0.004746 755.000000 2.000000 1.379723 0.893690 0.570246
Kf 0.002000 0.004746 760.000000 2.000000 1.379814 0.896673 0.584849
Kf 0.002000 0.004746 765.000000 2.000000 1.379893 0.899449 0.599353
Kf 0.002000 0.004746 770.000000 2.000000 1.379960 0.902030 0.613755
Kf 0.002000 0.004746 775.000000 2.000000 1.380019 0.904432 0.628050
Kf 0.002000 0.004746 780.000000 2.000000 1.380069 0.906665 0.642237
Kf 0.002000 0.004746 785.000000 2.000000 1.380112 0.908742 0.656312
Kf 0.002000 0.004746 790.000000 2.000000 1.380149 0.910672 0.670274
Kf 0.002000 0.004746 795.000000 2.000000 1.380181 0.912468 0.684120
Kf 0.002000 0.004746 800.000000 2.000000 1.380209 0.914137 0.697848
Kf 0.002000 0.004746 805.000000 2.000000 1.380232 0.915689 0.711458
Kf 0.002000 0.004746 810.000000 2.000000 1.380253 0.917131 0.724947
Kf 0.002000 0.004746 815.000000 2.000000 1.380271 0.918472 0.738315
Kf 0.002000 0.004746 820.000000 2.000000 1.380286 0.919719 0.751560
Kf 0.002000 0.004746 825.000000 2.000000 1.380299 0.920877 0.764682
Kf 0.002000 0.004746 830.000000 2.000000 1.380310 0.921954 0.777681
Kf 0.002000 0.004746 835.000000 2.000000 1.380320 0.922955 0.790556
Kf 0.002000 0.004746 840.000000 2.000000 1.380328 0.923885 0.803306
Kf 0.002000 0.004746 845.000000 2.000000 1.380335 0.924749 0.815931
Kf 0.002000 0.004746 850.000000 2.000000 1.380341 0.925552 0.828432
Kf 0.002000 0.004746 855.000000 2.000000 1.380346 0.926299 0.840808
Kf 0.002000 0.004746 860.000000 2.000000 1.380351 0.926992 0.853060
Kf 0.002000 0.004746 865.000000 2.000000 1.380355 0.927637 0.865187
Kf 0.002000 0.004746 870.000000 2.000000 1.380358 0.928235 0.877190
Kf 0.002000 0.004746 875.000000 2.000000 1.380361 0.928792 0.889070
Kf 0.002000 0.004746 880.000000 2.000000 1.380364 0.929309 0.900826
Kf 0.002000 0.004746 885.000000 2.000000 1.380366 0.929789 0.912460
Kf 0.002000 0.004746 890.000000 2.000000 1.380368 0.930235 0.923972
Kf 0.002000 0.004746 895.000000 2.000000 1.380369 0.930650 0.935362
Kf 0.002000 0.004746 900.000000 2.000000 1.380371 0.931035 0.946631
Kf 0.002000 0.004746 905.000000 2.000000 1.380372 0.931393 0.957781
Kf 0.002000 0.004746 910.000000 2.000000 1.380373 0.931726 0.968811
Kf 0.002000 0.004746 915.000000 2.000000 1.380374 0.932035 0.979722
Kf 0.002000 0.004746 920.000000 2.000000 1.380375 0.932322 0.990516
Kf 0.002000 0.004746 925.000000 2.000000 1.380375 0.932588 1.001192
Kf 0.002000 0.004746 930.000000 2.000000 1.380376 0.932836 1.011753
Kf 0.002000 0.004746 935.000000 2.000000 1.380376 0.933066 1.022199
Kf 0.002000 0.004746 940.000000 2.000000 1.380377 0.933280 1.032530
Kf 0.002000 0.004746 945.000000 2.000000 1.380377 0.933479 1.042749
Kf 0.002000 0.004746 950.000000 2.000000 1.380377 0.933663 1.052854
Kf 0.002000 0.004746 955.000000 2.000000 1.380378 0.933835 1.062849
Kf 0.002000 0.004746 960.000000 2.000000 1.380378 0.933994 1.072733
Kf 0.002000 0.004746 965.000000 2.000000 1.380378 0.934142 1.082508
Kf 0.002000 0.004746 970.000000 2.000000 1.380378 0.934279 1.092174
Kf 0.002000 0.004746 975.000000 2.000000 1.380378 0.934407 1.101733
Kf 0.002000 0.004746 980.000000 2.000000 1.380379 0.934526 1.111186
