HEADER DATE 27-Jul-2017 16:29:27
HEADER RANDSEED 1706327022
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
alpha1 0.000033 0.000041 0.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 5.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 10.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 15.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 20.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 25.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 30.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 35.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 40.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 45.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 50.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 55.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 60.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 65.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 70.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 75.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 80.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 85.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 90.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 95.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 100.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 105.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 110.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 115.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 120.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 125.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 130.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 135.000000 0.000000 0.001383 0.001152 0.001002
alpha1 0.000033 0.000041 140.000000 0.000000 0.001383 0.001152 0.001002
