Var1,Var2,Var3
0,1.56808943089431,0.861788617886179
0.1,1.70020325203252,0.896341463414634
0.5,2.5640243902439,1.18191056910569
1,4.10264227642276,1.90752032520325
2.5,10.7184959349594,5.90701219512195
5,20.3587398373984,7.72510162601626
10,28.7611788617886,7.57926829268293
50,34.8140243902439,7.9329268292683
100,35.8526422764228,9.00508130081301
500,35.6859756097561,8.49390243902439
1000,35.3241869918699,8.48882113821139
10000,34.4644308943089,8.48170731707317
