HEADER DATE 01-Aug-2017 12:29:31
HEADER RANDSEED 1748087475
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
d1 0.030000 0.259520 0.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 5.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 10.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 15.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 20.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 25.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 30.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 35.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 40.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 45.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 50.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 55.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 60.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 65.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 70.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 75.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 80.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 85.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 90.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 95.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 100.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 105.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 110.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 115.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 120.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 125.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 130.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 135.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 140.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 145.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 150.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 155.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 160.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 165.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 170.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 175.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 180.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 185.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 190.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 195.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 200.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 205.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 210.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 215.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 220.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 225.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 230.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 235.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 240.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 245.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 250.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 255.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 260.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 265.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 270.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 275.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 280.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 285.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 290.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 295.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 300.000000 2.000000 0.159569 0.132974 0.115630
d1 0.030000 0.259520 305.000000 0.000000 0.043684 0.129543 0.115617
d1 0.030000 0.259520 310.000000 0.000000 0.012027 0.123182 0.115552
d1 0.030000 0.259520 315.000000 0.000000 0.003379 0.116336 0.115422
d1 0.030000 0.259520 320.000000 0.000000 0.001016 0.109655 0.115225
d1 0.030000 0.259520 325.000000 0.000000 0.000371 0.103299 0.114966
