HEADER DATE 01-Aug-2017 13:01:16
HEADER RANDSEED 1748277954
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
Kb 0.002300 0.009652 0.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 5.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 10.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 15.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 20.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 25.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 30.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 35.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 40.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 45.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 50.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 55.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 60.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 65.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 70.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 75.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 80.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 85.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 90.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 95.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 100.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 105.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 110.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 115.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 120.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 125.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 130.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 135.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 140.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 145.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 150.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 155.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 160.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 165.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 170.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 175.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 180.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 185.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 190.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 195.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 200.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 205.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 210.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 215.000000 2.000000 1.380379 1.150316 0.238362
Kb 0.002300 0.009652 220.000000 2.000000 1.380379 1.150316 0.238362
