HEADER DATE 01-Aug-2017 12:29:26
HEADER RANDSEED 1748086946
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
d1 0.030000 0.113821 0.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 5.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 10.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 15.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 20.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 25.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 30.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 35.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 40.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 45.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 50.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 55.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 60.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 65.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 70.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 75.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 80.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 85.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 90.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 95.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 100.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 105.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 110.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 115.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 120.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 125.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 130.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 135.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 140.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 145.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 150.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 155.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 160.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 165.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 170.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 175.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 180.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 185.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 190.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 195.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 200.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 205.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 210.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 215.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 220.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 225.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 230.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 235.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 240.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 245.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 250.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 255.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 260.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 265.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 270.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 275.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 280.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 285.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 290.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 295.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 300.000000 2.000000 0.363828 0.303190 0.263644
d1 0.030000 0.113821 305.000000 0.000000 0.206064 0.298963 0.263629
d1 0.030000 0.113821 310.000000 0.000000 0.116765 0.289160 0.263541
d1 0.030000 0.113821 315.000000 0.000000 0.066219 0.276633 0.263342
d1 0.030000 0.113821 320.000000 0.000000 0.037609 0.262970 0.263014
d1 0.030000 0.113821 325.000000 0.000000 0.021414 0.249047 0.262552
d1 0.030000 0.113821 330.000000 0.000000 0.012248 0.235337 0.261957
d1 0.030000 0.113821 335.000000 0.000000 0.007059 0.222087 0.261236
d1 0.030000 0.113821 340.000000 0.000000 0.004122 0.209418 0.260393
d1 0.030000 0.113821 345.000000 0.000000 0.002459 0.197378 0.259437
d1 0.030000 0.113821 350.000000 0.000000 0.001518 0.185978 0.258376
d1 0.030000 0.113821 355.000000 0.000000 0.000986 0.175207 0.257217
d1 0.030000 0.113821 360.000000 0.000000 0.000684 0.165043 0.255967
d1 0.030000 0.113821 365.000000 0.000000 0.000514 0.155460 0.254633
d1 0.030000 0.113821 370.000000 0.000000 0.000417 0.146429 0.253222
d1 0.030000 0.113821 375.000000 0.000000 0.000362 0.137921 0.251739
d1 0.030000 0.113821 380.000000 0.000000 0.000331 0.129906 0.250192
d1 0.030000 0.113821 385.000000 0.000000 0.000314 0.122356 0.248585
d1 0.030000 0.113821 390.000000 0.000000 0.000304 0.115246 0.246923
d1 0.030000 0.113821 395.000000 0.000000 0.000298 0.108549 0.245212
d1 0.030000 0.113821 400.000000 0.000000 0.000295 0.102242 0.243456
d1 0.030000 0.113821 405.000000 0.000000 0.000294 0.096302 0.241659
d1 0.030000 0.113821 410.000000 0.000000 0.000293 0.090708 0.239825
d1 0.030000 0.113821 415.000000 0.000000 0.000292 0.085440 0.237958
d1 0.030000 0.113821 420.000000 0.000000 0.000292 0.080478 0.236062
d1 0.030000 0.113821 425.000000 0.000000 0.000291 0.075806 0.234139
d1 0.030000 0.113821 430.000000 0.000000 0.000291 0.071405 0.232194
d1 0.030000 0.113821 435.000000 0.000000 0.000291 0.067261 0.230228
d1 0.030000 0.113821 440.000000 0.000000 0.000291 0.063358 0.228245
d1 0.030000 0.113821 445.000000 0.000000 0.000291 0.059683 0.226246
d1 0.030000 0.113821 450.000000 0.000000 0.000291 0.056221 0.224235
d1 0.030000 0.113821 455.000000 0.000000 0.000291 0.052961 0.222214
d1 0.030000 0.113821 460.000000 0.000000 0.000291 0.049891 0.220184
d1 0.030000 0.113821 465.000000 0.000000 0.000291 0.047000 0.218148
d1 0.030000 0.113821 470.000000 0.000000 0.000291 0.044277 0.216107
d1 0.030000 0.113821 475.000000 0.000000 0.000291 0.041713 0.214064
d1 0.030000 0.113821 480.000000 0.000000 0.000291 0.039297 0.212019
d1 0.030000 0.113821 485.000000 0.000000 0.000291 0.037023 0.209974
d1 0.030000 0.113821 490.000000 0.000000 0.000291 0.034881 0.207930
d1 0.030000 0.113821 495.000000 0.000000 0.000291 0.032864 0.205889
d1 0.030000 0.113821 500.000000 0.000000 0.000291 0.030964 0.203852
d1 0.030000 0.113821 505.000000 0.000000 0.000291 0.029175 0.201820
d1 0.030000 0.113821 510.000000 0.000000 0.000291 0.027490 0.199794
d1 0.030000 0.113821 515.000000 0.000000 0.000291 0.025904 0.197775
d1 0.030000 0.113821 520.000000 0.000000 0.000291 0.024409 0.195764
d1 0.030000 0.113821 525.000000 0.000000 0.000291 0.023002 0.193761
d1 0.030000 0.113821 530.000000 0.000000 0.000291 0.021676 0.191768
d1 0.030000 0.113821 535.000000 0.000000 0.000291 0.020428 0.189784
d1 0.030000 0.113821 540.000000 0.000000 0.000291 0.019253 0.187811
d1 0.030000 0.113821 545.000000 0.000000 0.000291 0.018146 0.185850
d1 0.030000 0.113821 550.000000 0.000000 0.000291 0.017103 0.183900
d1 0.030000 0.113821 555.000000 0.000000 0.000291 0.016121 0.181962
d1 0.030000 0.113821 560.000000 0.000000 0.000291 0.015197 0.180037
d1 0.030000 0.113821 565.000000 0.000000 0.000291 0.014326 0.178125
d1 0.030000 0.113821 570.000000 0.000000 0.000291 0.013506 0.176227
d1 0.030000 0.113821 575.000000 0.000000 0.000291 0.012733 0.174342
d1 0.030000 0.113821 580.000000 0.000000 0.000291 0.012006 0.172472
d1 0.030000 0.113821 585.000000 0.000000 0.000291 0.011321 0.170616
d1 0.030000 0.113821 590.000000 0.000000 0.000291 0.010676 0.168774
d1 0.030000 0.113821 595.000000 0.000000 0.000291 0.010068 0.166948
d1 0.030000 0.113821 600.000000 0.000000 0.000291 0.009496 0.165136
d1 0.030000 0.113821 605.000000 0.000000 0.000291 0.008957 0.163339
d1 0.030000 0.113821 610.000000 0.000000 0.000291 0.008449 0.161558
d1 0.030000 0.113821 615.000000 0.000000 0.000291 0.007972 0.159793
d1 0.030000 0.113821 620.000000 0.000000 0.000291 0.007521 0.158043
d1 0.030000 0.113821 625.000000 0.000000 0.000291 0.007098 0.156308
d1 0.030000 0.113821 630.000000 0.000000 0.000291 0.006698 0.154589
d1 0.030000 0.113821 635.000000 0.000000 0.000291 0.006322 0.152887
d1 0.030000 0.113821 640.000000 0.000000 0.000291 0.005968 0.151199
d1 0.030000 0.113821 645.000000 0.000000 0.000291 0.005635 0.149528
d1 0.030000 0.113821 650.000000 0.000000 0.000291 0.005321 0.147873
d1 0.030000 0.113821 655.000000 0.000000 0.000291 0.005025 0.146234
d1 0.030000 0.113821 660.000000 0.000000 0.000291 0.004747 0.144610
d1 0.030000 0.113821 665.000000 0.000000 0.000291 0.004484 0.143003
d1 0.030000 0.113821 670.000000 0.000000 0.000291 0.004237 0.141411
d1 0.030000 0.113821 675.000000 0.000000 0.000291 0.004005 0.139835
d1 0.030000 0.113821 680.000000 0.000000 0.000291 0.003786 0.138275
d1 0.030000 0.113821 685.000000 0.000000 0.000291 0.003579 0.136730
d1 0.030000 0.113821 690.000000 0.000000 0.000291 0.003385 0.135201
d1 0.030000 0.113821 695.000000 0.000000 0.000291 0.003202 0.133688
d1 0.030000 0.113821 700.000000 0.000000 0.000291 0.003030 0.132191
d1 0.030000 0.113821 705.000000 0.000000 0.000291 0.002867 0.130708
d1 0.030000 0.113821 710.000000 0.000000 0.000291 0.002714 0.129242
d1 0.030000 0.113821 715.000000 0.000000 0.000291 0.002571 0.127790
d1 0.030000 0.113821 720.000000 0.000000 0.000291 0.002435 0.126354
d1 0.030000 0.113821 725.000000 0.000000 0.000291 0.002307 0.124933
d1 0.030000 0.113821 730.000000 0.000000 0.000291 0.002187 0.123526
d1 0.030000 0.113821 735.000000 0.000000 0.000291 0.002074 0.122135
d1 0.030000 0.113821 740.000000 0.000000 0.000291 0.001967 0.120759
d1 0.030000 0.113821 745.000000 0.000000 0.000291 0.001867 0.119397
d1 0.030000 0.113821 750.000000 0.000000 0.000291 0.001772 0.118050
d1 0.030000 0.113821 755.000000 0.000000 0.000291 0.001683 0.116717
d1 0.030000 0.113821 760.000000 0.000000 0.000291 0.001599 0.115399
d1 0.030000 0.113821 765.000000 0.000000 0.000291 0.001520 0.114095
