HEADER DATE 01-Aug-2017 12:35:46
HEADER RANDSEED 1748124923
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
d1 0.030000 0.073876 0.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 5.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 10.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 15.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 20.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 25.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 30.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 35.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 40.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 45.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 50.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 55.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 60.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 65.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 70.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 75.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 80.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 85.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 90.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 95.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 100.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 105.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 110.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 115.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 120.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 125.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 130.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 135.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 140.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 145.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 150.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 155.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 160.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 165.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 170.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 175.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 180.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 185.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 190.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 195.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 200.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 205.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 210.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 215.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 220.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 225.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 230.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 235.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 240.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 245.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 250.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 255.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 260.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 265.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 270.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 275.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 280.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 285.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 290.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 295.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 300.000000 2.000000 0.560551 0.467125 0.406196
d1 0.030000 0.073876 305.000000 0.000000 0.387570 0.462628 0.406181
d1 0.030000 0.073876 310.000000 0.000000 0.268012 0.451387 0.406084
d1 0.030000 0.073876 315.000000 0.000000 0.185378 0.435959 0.405855
d1 0.030000 0.073876 320.000000 0.000000 0.128264 0.418082 0.405461
d1 0.030000 0.073876 325.000000 0.000000 0.088789 0.398933 0.404888
d1 0.030000 0.073876 330.000000 0.000000 0.061506 0.379301 0.404127
d1 0.030000 0.073876 335.000000 0.000000 0.042650 0.359707 0.403179
d1 0.030000 0.073876 340.000000 0.000000 0.029616 0.340490 0.402050
d1 0.030000 0.073876 345.000000 0.000000 0.020608 0.321865 0.400745
d1 0.030000 0.073876 350.000000 0.000000 0.014382 0.303959 0.399273
d1 0.030000 0.073876 355.000000 0.000000 0.010079 0.286844 0.397644
d1 0.030000 0.073876 360.000000 0.000000 0.007105 0.270551 0.395867
d1 0.030000 0.073876 365.000000 0.000000 0.005049 0.255087 0.393953
d1 0.030000 0.073876 370.000000 0.000000 0.003628 0.240440 0.391911
d1 0.030000 0.073876 375.000000 0.000000 0.002646 0.226588 0.389751
d1 0.030000 0.073876 380.000000 0.000000 0.001968 0.213503 0.387482
d1 0.030000 0.073876 385.000000 0.000000 0.001498 0.201153 0.385112
d1 0.030000 0.073876 390.000000 0.000000 0.001174 0.189503 0.382650
d1 0.030000 0.073876 395.000000 0.000000 0.000950 0.178519 0.380104
d1 0.030000 0.073876 400.000000 0.000000 0.000795 0.168165 0.377480
d1 0.030000 0.073876 405.000000 0.000000 0.000688 0.158407 0.374787
