HEADER DATE 01-Aug-2017 16:12:22
HEADER RANDSEED 1749424562
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
d2 0.010000 0.015335 0.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 5.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 10.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 15.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 20.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 25.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 30.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 35.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 40.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 45.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 50.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 55.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 60.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 65.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 70.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 75.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 80.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 85.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 90.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 95.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 100.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 105.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 110.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 115.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 120.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 125.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 130.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 135.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 140.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 145.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 150.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 155.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 160.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 165.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 170.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 175.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 180.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 185.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 190.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 195.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 200.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 205.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 210.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 215.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 220.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 225.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 230.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 235.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 240.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 245.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 250.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 255.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 260.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 265.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 270.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 275.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 280.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 285.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 290.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 295.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 300.000000 2.000000 1.380379 0.796311 0.692444
d2 0.010000 0.015335 305.000000 0.000000 1.188257 0.791529 0.692428
d2 0.010000 0.015335 310.000000 0.000000 1.022897 0.778608 0.692322
d2 0.010000 0.015335 315.000000 0.000000 0.880569 0.759413 0.692056
d2 0.010000 0.015335 320.000000 0.000000 0.758066 0.735490 0.691578
d2 0.010000 0.015335 325.000000 0.000000 0.652627 0.708109 0.690849
d2 0.010000 0.015335 330.000000 0.000000 0.561875 0.678318 0.689844
d2 0.010000 0.015335 335.000000 0.000000 0.483764 0.646968 0.688545
d2 0.010000 0.015335 340.000000 0.000000 0.416533 0.614751 0.686945
d2 0.010000 0.015335 345.000000 0.000000 0.358666 0.582222 0.685041
d2 0.010000 0.015335 350.000000 0.000000 0.308861 0.549822 0.682835
d2 0.010000 0.015335 355.000000 0.000000 0.265993 0.517900 0.680335
d2 0.010000 0.015335 360.000000 0.000000 0.229096 0.486723 0.677549
