HEADER DATE 01-Aug-2017 12:55:38
HEADER RANDSEED 1748244102
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
Kb 0.002300 0.020710 0.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 5.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 10.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 15.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 20.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 25.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 30.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 35.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 40.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 45.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 50.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 55.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 60.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 65.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 70.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 75.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 80.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 85.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 90.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 95.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 100.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 105.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 110.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 115.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 120.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 125.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 130.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 135.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 140.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 145.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 150.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 155.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 160.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 165.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 170.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 175.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 180.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 185.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 190.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 195.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 200.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 205.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 210.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 215.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 220.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 225.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 230.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 235.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 240.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 245.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 250.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 255.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 260.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 265.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 270.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 275.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 280.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 285.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 290.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 295.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 300.000000 2.000000 1.380379 1.150316 0.111087
Kb 0.002300 0.020710 305.000000 0.000000 1.188257 1.145491 0.111071
Kb 0.002300 0.020710 310.000000 0.000000 1.022897 1.132296 0.110969
Kb 0.002300 0.020710 315.000000 0.000000 0.880569 1.112422 0.110718
Kb 0.002300 0.020710 320.000000 0.000000 0.758067 1.087297 0.110277
Kb 0.002300 0.020710 325.000000 0.000000 0.652627 1.058119 0.109620
Kb 0.002300 0.020710 330.000000 0.000000 0.561875 1.025891 0.108735
Kb 0.002300 0.020710 335.000000 0.000000 0.483764 0.991454 0.107619
Kb 0.002300 0.020710 340.000000 0.000000 0.416533 0.955505 0.106278
Kb 0.002300 0.020710 345.000000 0.000000 0.358666 0.918622 0.104723
Kb 0.002300 0.020710 350.000000 0.000000 0.308861 0.881281 0.102968
Kb 0.002300 0.020710 355.000000 0.000000 0.265993 0.843871 0.101030
Kb 0.002300 0.020710 360.000000 0.000000 0.229096 0.806710 0.098928
Kb 0.002300 0.020710 365.000000 0.000000 0.197338 0.770051 0.096683
Kb 0.002300 0.020710 370.000000 0.000000 0.170005 0.734097 0.094313
Kb 0.002300 0.020710 375.000000 0.000000 0.146478 0.699006 0.091839
Kb 0.002300 0.020710 380.000000 0.000000 0.126229 0.664899 0.089279
Kb 0.002300 0.020710 385.000000 0.000000 0.108800 0.631866 0.086653
