HEADER DATE 01-Aug-2017 12:30:55
HEADER RANDSEED 1748095890
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
d1 0.030000 0.291927 0.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 5.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 10.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 15.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 20.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 25.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 30.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 35.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 40.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 45.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 50.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 55.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 60.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 65.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 70.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 75.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 80.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 85.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 90.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 95.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 100.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 105.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 110.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 115.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 120.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 125.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 130.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 135.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 140.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 145.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 150.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 155.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 160.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 165.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 170.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 175.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 180.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 185.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 190.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 195.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 200.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 205.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 210.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 215.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 220.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 225.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 230.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 235.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 240.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 245.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 250.000000 2.000000 0.141855 0.118213 0.102794
d1 0.030000 0.291927 255.000000 2.000000 0.141855 0.118213 0.102794
