HEADER DATE 01-Aug-2017 12:51:53
HEADER RANDSEED 1748221681
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
Kf 0.002000 0.003678 0.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 5.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 10.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 15.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 20.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 25.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 30.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 35.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 40.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 45.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 50.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 55.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 60.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 65.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 70.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 75.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 80.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 85.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 90.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 95.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 100.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 105.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 110.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 115.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 120.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 125.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 130.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 135.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 140.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 145.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 150.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 155.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 160.000000 2.000000 1.380379 1.009178 1.613918
Kf 0.002000 0.003678 165.000000 2.000000 1.380379 1.009178 1.613918
