HEADER DATE 01-Aug-2017 13:02:31
HEADER RANDSEED 1748285411
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
Kb 0.002300 0.011610 0.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 5.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 10.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 15.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 20.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 25.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 30.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 35.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 40.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 45.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 50.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 55.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 60.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 65.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 70.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 75.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 80.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 85.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 90.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 95.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 100.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 105.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 110.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 115.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 120.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 125.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 130.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 135.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 140.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 145.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 150.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 155.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 160.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 165.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 170.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 175.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 180.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 185.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 190.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 195.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 200.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 205.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 210.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 215.000000 2.000000 1.380379 1.150316 0.198160
Kb 0.002300 0.011610 220.000000 2.000000 1.380379 1.150316 0.198160
