HEADER DATE 01-Aug-2017 12:37:37
HEADER RANDSEED 1748136041
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
alpha2 0.010000 0.018935 0.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 5.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 10.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 15.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 20.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 25.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 30.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 35.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 40.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 45.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 50.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 55.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 60.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 65.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 70.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 75.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 80.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 85.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 90.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 95.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 100.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 105.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 110.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 115.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 120.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 125.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 130.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 135.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 140.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 145.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 150.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 155.000000 2.000000 1.380379 2.178107 1.894006
alpha2 0.010000 0.018935 160.000000 2.000000 1.380379 2.178107 1.894006
