HEADER DATE 01-Aug-2017 12:38:46
HEADER RANDSEED 1748142965
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
alpha2 0.010000 0.071093 0.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 5.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 10.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 15.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 20.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 25.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 30.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 35.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 40.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 45.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 50.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 55.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 60.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 65.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 70.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 75.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 80.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 85.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 90.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 95.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 100.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 105.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 110.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 115.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 120.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 125.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 130.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 135.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 140.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 145.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 150.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 155.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 160.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 165.000000 2.000000 1.380379 8.177913 7.111229
alpha2 0.010000 0.071093 170.000000 2.000000 1.380379 8.177913 7.111229
