HEADER DATE 01-Aug-2017 12:43:35
HEADER RANDSEED 1748171800
Param True_Value Sim_Value Sim_Time Input mRNA foldedP fluo
alpha2 0.010000 0.020742 0.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 5.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 10.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 15.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 20.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 25.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 30.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 35.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 40.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 45.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 50.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 55.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 60.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 65.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 70.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 75.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 80.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 85.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 90.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 95.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 100.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 105.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 110.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 115.000000 2.000000 1.380379 2.386019 2.074799
alpha2 0.010000 0.020742 120.000000 2.000000 1.380379 2.386019 2.074799
